id,seed,rue_efficiency_factor,pest_infection_prob,pest_daily_increment,toxicity_per_straw_unit,solar_rad_threshold,max_diffuse_bonus,max_light_limit,steepness_factor,error_yield,error_pesticide,fitness
376,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,23.7,3.3,0.09606597901646075,0.0699944733051736,0.2621264313380951
377,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.1,23.7,4.8,0.06725684652706168,0.0699944733051736,0.20450816635929697
378,8.55411063835043E18,0.64,0.6,0.04,0.001,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
379,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,0.8,22.7,4.8,0.06716271298018829,0.0699944733051736,0.20431989926555016
380,8.55411063835043E18,0.64,0.6,0.04,0.01,15.0,0.8,22.7,4.8,0.06716271298018829,0.0699944733051736,0.20431989926555016
381,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,22.7,4.8,0.06716271298018829,0.0699944733051736,0.20431989926555016
382,8.55411063835043E18,0.64,0.5,0.04,0.051,15.0,0.8,23.7,4.8,0.054899889944353304,0.11505052644573319,0.2248503063344398
383,8.55411063835043E18,0.64,0.5,0.04,0.041,15.0,0.8,23.7,4.8,0.054899889944353304,0.11505052644573319,0.2248503063344398
384,8.55411063835043E18,0.64,0.6,0.04,0.09,42.0,0.8,23.7,4.8,0.42041614058120835,0.0699944733051736,0.9108267544675903
385,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.5,23.7,4.8,0.05743183523072192,0.0699944733051736,0.18485814376661744
386,8.55411063835043E18,0.64,0.6,0.04,0.042,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
387,8.55411063835043E18,0.84,0.6,0.04,0.09,15.0,0.8,23.7,4.8,0.3213244276406334,0.0699944733051736,0.7126433285864404
388,8.55411063835043E18,0.64,0.6,0.04,0.036,15.0,1.1,23.7,4.8,0.05555933365438234,0.0699944733051736,0.1811131406139383
389,8.55411063835043E18,0.64,0.6,0.04,0.01,15.0,1.1,23.7,4.8,0.05555933365438234,0.0699944733051736,0.1811131406139383
390,8.55411063835043E18,0.64,0.6,0.04,0.054,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
391,8.55411063835043E18,0.51,0.6,0.04,0.041,15.0,0.8,23.7,4.8,0.2084732533989547,0.0699944733051736,0.486940980103083
392,8.55411063835043E18,0.64,0.6,0.02,0.09,15.0,0.8,23.7,4.8,0.06359177609706612,0.323015635140824,0.45019918733495623
393,8.55411063835043E18,0.57,0.6,0.04,0.041,15.0,0.8,23.7,4.8,0.12005858121380535,0.0699944733051736,0.3101116357327843
394,8.55411063835043E18,0.64,0.6,0.02,0.01,15.0,0.8,23.7,4.8,0.06359177609706612,0.323015635140824,0.45019918733495623
395,8.55411063835043E18,0.64,0.6,0.03,0.09,15.0,0.8,23.7,4.8,0.05618423353774736,0.15047235898619682,0.26284082606169157
396,8.55411063835043E18,0.64,0.6,0.04,0.01,34.0,0.8,23.7,4.8,0.34418487883265775,0.0699944733051736,0.7583642309704891
397,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,0.8,19.5,4.8,0.18346471138928075,0.0699944733051736,0.4369238960837351
398,8.55411063835043E18,0.64,0.6,0.04,0.089,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
399,8.55411063835043E18,0.64,0.6,0.04,0.041,15.0,0.8,23.7,3.6,0.08303462165698093,0.0699944733051736,0.23606371661913544
400,8.55411063835043E18,0.64,0.6,0.02,0.041,15.0,0.8,23.7,4.8,0.06359177609706612,0.323015635140824,0.45019918733495623
401,8.55411063835043E18,0.78,0.6,0.04,0.01,15.0,0.8,23.7,4.8,0.22904400630459235,0.0699944733051736,0.5280824859143582
402,8.55411063835043E18,0.64,0.6,0.08,0.093,15.0,0.8,23.7,4.8,0.11302033484697128,0.13883089703735016,0.36487156673129273
403,8.55411063835043E18,0.78,0.6,0.04,0.086,15.0,0.8,23.7,4.8,0.22904400630459235,0.0699944733051736,0.5280824859143582
404,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.8,18.4,4.8,0.22842550402016834,0.0699944733051736,0.5268454813455102
405,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,0.8,18.4,4.8,0.22842550402016834,0.0699944733051736,0.5268454813455102
406,8.55411063835043E18,0.64,0.6,0.04,0.01,15.0,0.8,18.4,4.8,0.22842550402016834,0.0699944733051736,0.5268454813455102
407,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,1.6,23.7,4.8,0.06634040552126619,0.0699944733051736,0.202675284347706
408,8.55411063835043E18,0.62,0.6,0.04,0.041,15.0,0.8,23.7,4.8,0.061322781948793696,0.0699944733051736,0.192640037202761
409,8.55411063835043E18,0.64,0.6,0.04,0.007,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
410,8.55411063835043E18,0.64,0.6,0.04,0.051,14.0,0.8,23.7,4.8,0.055666511487684804,0.0699944733051736,0.1813274962805432
411,8.55411063835043E18,0.69,0.6,0.04,0.01,15.0,0.8,23.7,4.8,0.09769086084782685,0.0699944733051736,0.2653761950008273
412,8.55411063835043E18,0.64,0.6,0.04,0.007,15.0,1.0,23.7,4.8,0.054649795317383135,0.0699944733051736,0.17929406393993985
413,8.55411063835043E18,0.64,0.6,0.04,0.09,15.0,1.0,23.7,4.8,0.054649795317383135,0.0699944733051736,0.17929406393993985
414,8.55411063835043E18,0.64,0.6,0.06,0.09,15.0,0.8,23.7,4.8,0.07890550550758917,0.11120452962052174,0.2690155406357001
415,8.55411063835043E18,0.64,0.6,0.07,0.051,15.0,0.8,23.7,4.8,0.09638059461480387,0.12426191602754129,0.31702310525714905
416,8.55411063835043E18,0.64,1.0,0.04,0.036,15.0,0.8,23.7,4.8,0.09534671789071367,0.12932213390173972,0.320015569683167
417,8.55411063835043E18,0.64,1.0,0.04,0.01,15.0,0.8,23.7,4.8,0.09534671789071367,0.12932213390173972,0.320015569683167
418,8.55411063835043E18,0.64,1.0,0.04,0.093,15.0,0.8,23.7,4.8,0.09534671789071367,0.12932213390173972,0.320015569683167
419,8.55411063835043E18,0.64,0.6,0.04,0.041,15.0,0.4,23.7,4.8,0.05935807740948635,0.0699944733051736,0.1887106281241463
420,8.55411063835043E18,0.54,0.6,0.04,0.097,15.0,0.8,23.7,4.8,0.16346233171849514,0.0699944733051736,0.3969191367421639
421,8.55411063835043E18,0.54,0.6,0.04,0.036,15.0,0.8,23.7,4.8,0.16346233171849514,0.0699944733051736,0.3969191367421639
422,8.55411063835043E18,0.54,0.6,0.04,0.01,15.0,0.8,23.7,4.8,0.16346233171849514,0.0699944733051736,0.3969191367421639
423,8.55411063835043E18,0.64,0.6,0.08,0.041,15.0,0.8,23.7,4.8,0.11302033484697128,0.13883089703735016,0.36487156673129273
424,8.55411063835043E18,0.64,0.6,0.1,0.041,15.0,0.8,23.7,4.8,0.14270011303921606,0.15639066173125526,0.4417908878096874
425,8.55411063835043E18,0.64,0.6,0.04,0.036,27.0,0.8,23.7,4.8,0.24168315783070551,0.0699944733051736,0.5533607889665846
426,8.55411063835043E18,0.64,0.6,0.04,0.041,15.0,0.8,23.7,8.3,0.1492746375154246,0.0699944733051736,0.3685437483360228
427,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.8,23.7,8.3,0.1492746375154246,0.0699944733051736,0.3685437483360228
428,8.55411063835043E18,0.64,0.6,0.04,0.041,48.0,0.8,23.7,4.8,0.46108043871153687,0.0699944733051736,0.9921553507282473
429,8.55411063835043E18,0.64,0.6,0.04,0.036,15.0,0.2,23.7,4.8,0.06431108152681397,0.0699944733051736,0.19861663635880156
430,8.55411063835043E18,0.64,0.6,0.04,0.09,50.0,0.8,23.7,4.8,0.47248151157508383,0.0699944733051736,1.0149574964553412
431,8.55411063835043E18,0.64,0.9,0.04,0.093,15.0,0.8,23.7,4.8,0.08093934210547746,0.12344581901078948,0.2853245032217444
432,8.55411063835043E18,0.64,0.6,0.04,0.04,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
433,8.55411063835043E18,0.64,0.6,0.04,0.05,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
434,8.55411063835043E18,0.64,0.6,0.04,0.041,15.0,1.4,23.7,4.8,0.06093244557252572,0.0699944733051736,0.19185936445022506
435,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,25.2,4.8,0.08569580246041524,0.0699944733051736,0.24138607822600405
436,8.55411063835043E18,0.64,0.6,0.04,0.07,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
437,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,0.5,23.7,4.8,0.05743183523072192,0.0699944733051736,0.18485814376661744
438,8.55411063835043E18,0.64,0.6,0.04,0.003,15.0,0.8,23.7,4.8,0.054302152943435586,0.0699944733051736,0.17859877919204475
439,8.55411063835043E18,0.64,0.5,0.04,0.093,15.0,0.8,23.7,4.8,0.054899889944353304,0.11505052644573319,0.2248503063344398
440,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,20.9,4.8,0.12797956907865865,0.0699944733051736,0.3259536114624909
441,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,0.8,23.7,7.6,0.12646778676680087,0.0699944733051736,0.32293004683877535
442,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,0.8,23.7,7.6,0.12646778676680087,0.0699944733051736,0.32293004683877535
443,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.8,21.6,4.8,0.10188170473521005,0.0699944733051736,0.2737578827755937
444,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,0.0,23.7,4.8,0.07046454746650244,0.0699944733051736,0.21092356823817848
445,8.55411063835043E18,0.64,0.6,0.07,0.097,15.0,0.8,23.7,4.8,0.09638059461480387,0.12426191602754129,0.31702310525714905
446,8.55411063835043E18,0.64,0.6,0.04,0.09,15.0,0.8,23.7,10.1,0.20408313823047827,0.0699944733051736,0.47816074976613016
447,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,0.8,17.8,4.8,0.2532039234966645,0.0699944733051736,0.5764023202985026
448,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.8,17.8,4.8,0.2532039234966645,0.0699944733051736,0.5764023202985026
449,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,17.8,4.8,0.2532039234966645,0.0699944733051736,0.5764023202985026
450,8.55411063835043E18,0.64,0.6,0.04,0.041,15.0,0.8,17.8,4.8,0.2532039234966645,0.0699944733051736,0.5764023202985026
451,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,0.2,23.7,4.8,0.06431108152681397,0.0699944733051736,0.19861663635880156
452,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,0.2,23.7,4.8,0.06431108152681397,0.0699944733051736,0.19861663635880156
453,8.55411063835043E18,0.64,0.6,0.04,0.041,28.0,0.8,23.7,4.8,0.25929578910182505,0.0699944733051736,0.5885860515088237
454,8.55411063835043E18,0.64,0.6,0.04,0.09,28.0,0.8,23.7,4.8,0.25929578910182505,0.0699944733051736,0.5885860515088237
455,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,0.9,23.7,4.8,0.054226944848691276,0.0699944733051736,0.17844836300255615
456,8.55411063835043E18,0.64,0.6,0.04,0.051,21.0,0.8,23.7,4.8,0.11572592518417661,0.0699944733051736,0.3014463236735268
457,8.55411063835043E18,0.64,0.6,0.04,0.01,15.0,0.9,23.7,4.8,0.054226944848691276,0.0699944733051736,0.17844836300255615
458,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,0.9,23.7,4.8,0.054226944848691276,0.0699944733051736,0.17844836300255615
459,8.55411063835043E18,0.64,0.4,0.04,0.051,15.0,0.8,23.7,4.8,0.058959899326163155,0.21428801754637095,0.33220781619869727
460,8.55411063835043E18,0.64,0.6,0.03,0.024,15.0,0.8,23.7,4.8,0.05618423353774736,0.15047235898619682,0.26284082606169157
461,8.55411063835043E18,0.64,0.6,0.03,0.024,15.0,0.9,23.7,4.8,0.05751748277326748,0.15047235898619682,0.2655073245327318
462,8.55411063835043E18,0.64,0.6,0.04,0.09,40.0,0.8,23.7,4.8,0.40417794685858155,0.0699944733051736,0.8783503670223367
463,8.55411063835043E18,0.64,0.6,0.04,0.086,40.0,0.8,23.7,4.8,0.40417794685858155,0.0699944733051736,0.8783503670223367
464,8.55411063835043E18,0.64,0.6,0.04,0.097,40.0,0.8,23.7,4.8,0.40417794685858155,0.0699944733051736,0.8783503670223367
465,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.9,23.7,4.8,0.054226944848691276,0.0699944733051736,0.17844836300255615
466,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,0.8,24.7,4.8,0.07057143547405055,0.0699944733051736,0.21113734425327468
467,8.55411063835043E18,0.84,0.6,0.04,0.024,15.0,0.8,23.7,4.8,0.3213244276406334,0.0699944733051736,0.7126433285864404
468,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,0.9,23.7,4.8,0.054226944848691276,0.0699944733051736,0.17844836300255615
469,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.8,17.2,4.8,0.2781006623907124,0.0699944733051736,0.6261957980865984
470,8.55411063835043E18,0.64,0.5,0.04,0.01,15.0,0.9,23.7,4.8,0.05591432744045999,0.11505052644573319,0.22687918132665316
471,8.55411063835043E18,0.64,0.5,0.04,0.086,15.0,0.9,23.7,4.8,0.05591432744045999,0.11505052644573319,0.22687918132665316
472,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,1.1,23.7,4.8,0.05555933365438234,0.0699944733051736,0.1811131406139383
473,8.55411063835043E18,0.64,0.6,0.04,0.086,15.0,0.9,23.7,15.9,0.34023191940453906,0.0699944733051736,0.7504583121142517
474,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,1.2,23.7,4.8,0.05693223894494315,0.0699944733051736,0.1838589511950599
475,8.55411063835043E18,0.64,0.6,0.04,0.01,15.0,1.2,23.7,4.8,0.05693223894494315,0.0699944733051736,0.1838589511950599
476,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,1.2,23.7,4.8,0.05693223894494315,0.0699944733051736,0.1838589511950599
477,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.9,23.7,4.8,0.054226944848691276,0.0699944733051736,0.17844836300255615
478,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,0.9,23.7,2.8,0.1254153933619838,0.0699944733051736,0.3208252600291412
479,8.55411063835043E18,0.64,0.7,0.04,0.093,15.0,0.9,23.7,4.8,0.057713791816425025,0.08544229138521803,0.20086987501806808
480,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,23.7,19.9,0.4133970172345241,0.0699944733051736,0.8967885077742218
481,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.9,25.8,4.8,0.11048205724400581,0.0699944733051736,0.29095858779318523
482,8.55411063835043E18,0.64,0.6,0.04,0.01,15.0,0.9,25.8,4.8,0.11048205724400581,0.0699944733051736,0.29095858779318523
483,8.55411063835043E18,0.86,0.6,0.04,0.024,15.0,0.9,23.7,4.8,0.3580189625476467,0.0699944733051736,0.786032398400467
484,8.55411063835043E18,0.87,0.6,0.04,0.097,15.0,0.8,23.7,4.8,0.3678266467672301,0.0699944733051736,0.8056477668396338
485,8.55411063835043E18,0.87,0.6,0.04,0.086,15.0,0.9,23.7,4.8,0.37361334411949165,0.0699944733051736,0.8172211615441569
486,8.55411063835043E18,0.64,0.6,0.04,0.051,14.0,0.9,23.7,4.8,0.05492842882261704,0.0699944733051736,0.17985133095040767
487,8.55411063835043E18,0.64,0.6,0.04,0.097,15.0,0.8,23.7,2.1,0.1604252294627645,0.0699944733051736,0.3908449322307026
488,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,0.8,23.7,2.1,0.1604252294627645,0.0699944733051736,0.3908449322307026
489,8.55411063835043E18,0.64,0.6,0.04,0.093,15.0,1.1,23.7,4.8,0.05555933365438234,0.0699944733051736,0.1811131406139383
490,8.55411063835043E18,0.64,0.6,0.04,0.024,15.0,1.1,23.7,4.8,0.05555933365438234,0.0699944733051736,0.1811131406139383
491,8.55411063835043E18,0.64,0.6,0.04,0.051,15.0,0.5,23.7,4.8,0.05743183523072192,0.0699944733051736,0.18485814376661744
492,8.55411063835043E18,0.64,0.6,0.04,0.051,26.0,0.8,23.7,4.8,0.2228375824470174,0.0699944733051736,0.5156696381992084
