id,seed,protection_coefficient,max_soil_health,salinity_sensitivity_slope,salinity_sterility_threshold,sterility_penalty_rate,max_sterility_penalty,error_yield,fitness
510,4.307923921049272E17,0.45,0.85,0.1,3.1,0.09,0.35,0.05095943134687075,0.2547971567343537
511,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.35,0.05099227810916922,0.2549613905458461
512,4.307923921049272E17,0.5,0.85,0.1,3.1,0.095,0.25,0.07007281645461641,0.350364082273082
513,4.307923921049272E17,0.5,0.85,0.1,3.2,0.09,0.25,0.07007281645461641,0.350364082273082
514,4.307923921049272E17,0.5,0.85,0.1,3.1,0.1,0.25,0.07007281645461641,0.350364082273082
515,4.307923921049272E17,0.45,0.75,0.1,2.7,0.1,0.25,0.1411062444832488,0.705531222416244
516,4.307923921049272E17,0.45,0.75,0.1,2.7,0.09,0.25,0.1411062444832488,0.705531222416244
517,4.307923921049272E17,0.45,0.75,0.1,2.7,0.095,0.25,0.1411062444832488,0.705531222416244
518,4.307923921049272E17,0.45,0.75,0.1,3.1,0.095,0.25,0.1411062444832488,0.705531222416244
519,4.307923921049272E17,0.45,0.85,0.1,3.1,0.1,0.45,0.06704328107518803,0.33521640537594016
520,4.307923921049272E17,0.45,0.85,0.2,2.7,0.09,0.25,0.04360203910717748,0.21801019553588738
521,4.307923921049272E17,0.45,0.8,0.1,3.1,0.095,0.25,0.08619546903357617,0.43097734516788083
522,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.45,0.06681039308297276,0.3340519654148638
523,4.307923921049272E17,0.45,0.85,0.2,3.2,0.09,0.25,0.04360203910717748,0.21801019553588738
524,4.307923921049272E17,0.45,0.8,0.1,2.7,0.085,0.25,0.08619546903357617,0.43097734516788083
525,4.307923921049272E17,0.55,0.85,0.1,3.1,0.09,0.25,0.07477287718327921,0.37386438591639604
526,4.307923921049272E17,0.45,0.85,0.1,2.7,0.085,0.3,0.045564479115373376,0.22782239557686687
527,4.307923921049272E17,0.55,0.85,0.1,3.1,0.085,0.25,0.07477287718327921,0.37386438591639604
528,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.3,0.04556914485259131,0.22784572426295654
529,4.307923921049272E17,0.45,0.85,0.1,3.1,0.1,0.3,0.04556945698375635,0.22784728491878176
530,4.307923921049272E17,0.45,0.85,0.1,5.6,0.09,0.25,0.043742949147322095,0.21871474573661048
531,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.45,0.0669262148315194,0.334631074157597
532,4.307923921049272E17,0.5,0.85,0.1,3.1,0.09,0.25,0.07007281645461641,0.350364082273082
533,4.307923921049272E17,0.45,0.85,0.3,2.7,0.085,0.25,0.044495966947206346,0.22247983473603172
534,4.307923921049272E17,0.45,0.85,0.1,4.5,0.1,0.25,0.043742949147322095,0.21871474573661048
535,4.307923921049272E17,0.45,0.85,0.1,8.4,0.09,0.25,0.04486998897710728,0.2243499448855364
536,4.307923921049272E17,0.45,0.85,0.1,2.7,0.1,0.35,0.05102569167444726,0.2551284583722363
537,4.307923921049272E17,0.25,0.85,0.1,3.2,0.09,0.25,0.06850476002732676,0.3425238001366338
538,4.307923921049272E17,0.45,0.85,0.1,3.1,0.09,0.3,0.04556914485259131,0.22784572426295654
539,4.307923921049272E17,0.45,0.85,0.1,4.8,0.09,0.25,0.043742949147322095,0.21871474573661048
540,4.307923921049272E17,0.45,0.85,0.1,4.8,0.1,0.25,0.043742949147322095,0.21871474573661048
541,4.307923921049272E17,0.6,0.85,0.1,2.7,0.095,0.25,0.07477287718327921,0.37386438591639604
