id,seed,rue_efficiency_factor,pest_infection_prob,pest_daily_increment,daily_water_loss_mm,max_water_capacity,max_toxicity_penalty,error_yield,error_pesticide,error_water,fitness
1844,6.583393530656029E18,0.6090657395835553,0.7738367981912654,0.02984235152627292,10.855869529701273,109.86033565048605,0.6266331447246324,0.0065657988814092835,0.02635310322476091,0.08645972856813369,0.17847082060698743
1850,4.750742346495651E18,0.6313479041703953,0.7588744342373493,0.028386777107561517,11.453626215761762,109.39514969747528,0.6163860006561764,0.00793376891610724,8.507535245506726E-4,0.08770922618634595,0.16789766887196902
1851,1.6398957382076682E18,0.6313479041703953,0.7588744342373493,0.028386777107561517,11.453626215761762,109.39514969747528,0.6163860006561764,0.00794089142283855,0.0023699562469615383,0.08770922618634595,0.16948809666169298
1848,6.583393530656029E18,0.6313479041703953,0.7588744342373493,0.028386777107561517,11.453626215761762,109.39514969747528,0.6163860006561764,0.007940805333595528,0.0016609949765029406,0.08770922618634595,0.16877827449880417
1849,3.993681220280917E18,0.6313479041703953,0.7588744342373493,0.028386777107561517,11.453626215761762,109.39514969747528,0.6163860006561764,0.007938006449532914,0.0017622751579969337,0.08770922618634595,0.16885156583967204
1854,4.750742346495651E18,0.6003847889251984,0.7469034032415557,0.02942146807489199,10.951013338766822,110.42333655047418,0.6232205939476234,0.006672496709659053,0.003463782207097633,0.08616800988326696,0.15635675918695513
1853,3.993681220280917E18,0.6003847889251984,0.7469034032415557,0.02942146807489199,10.951013338766822,110.42333655047418,0.6232205939476234,0.006676206563464026,0.0027143088640415995,0.08616800988326696,0.15564438438194883
1852,6.583393530656029E18,0.6003847889251984,0.7469034032415557,0.02942146807489199,10.951013338766822,110.42333655047418,0.6232205939476234,0.006669718933002333,0.0033827580619024385,0.08616800988326696,0.15624795727519275
1855,1.6398957382076682E18,0.6003847889251984,0.7469034032415557,0.02942146807489199,10.951013338766822,110.42333655047418,0.6232205939476234,0.006681927450334977,0.00285610111813319,0.08616800988326696,0.1558433855047499
1857,3.993681220280917E18,0.45627866956996893,0.6164292209536201,0.039511418967903826,12.323080035151417,115.24364442516065,0.5584329180438775,0.02180578438556455,0.03095122346459256,0.10597518840951127,0.35498425572974934
1859,1.6398957382076682E18,0.45627866956996893,0.6164292209536201,0.039511418967903826,12.323080035151417,115.24364442516065,0.5584329180438775,0.02182376527957197,0.03180197698914275,0.10597518840951127,0.35601481819437375
1856,6.583393530656029E18,0.45627866956996893,0.6164292209536201,0.039511418967903826,12.323080035151417,115.24364442516065,0.5584329180438775,0.021800383945383556,0.030303030303030356,0.10597518840951127,0.3542820581663772
1858,4.750742346495651E18,0.45627866956996893,0.6164292209536201,0.039511418967903826,12.323080035151417,115.24364442516065,0.5584329180438775,0.021798577734292595,0.03245017015070495,0.10597518840951127,0.35641113590314216
1862,4.750742346495651E18,0.6037063084594986,0.7463235208843972,0.029165147514737384,10.935318420703743,110.73218977225417,0.624337682286433,0.006685863894813417,2.4307243558574498E-4,0.08633915381479157,0.15344086519851147
1861,3.993681220280917E18,0.6037063084594986,0.7463235208843972,0.029165147514737384,10.935318420703743,110.73218977225417,0.624337682286433,0.006712119993609437,5.874250526656446E-4,0.08633915381479157,0.15404777880355158
1860,6.583393530656029E18,0.6037063084594986,0.7463235208843972,0.029165147514737384,10.935318420703743,110.73218977225417,0.624337682286433,0.0066889957748009835,0.0012761302868256053,0.08633915381479157,0.154505241849627
1863,1.6398957382076682E18,0.6037063084594986,0.7463235208843972,0.029165147514737384,10.935318420703743,110.73218977225417,0.624337682286433,0.006704039677176524,8.304974882513895E-4,0.08633915381479157,0.1542100480748082
1867,1.6398957382076682E18,0.6011624425827059,0.7431493348600166,0.029289445031158066,10.960645955757073,110.61160492173005,0.6213620023286884,0.0066913719348498015,9.722897423431414E-4,0.08619133059793076,0.1540773396887719
1865,3.993681220280917E18,0.6011624425827059,0.7431493348600166,0.029289445031158066,10.960645955757073,110.61160492173005,0.6213620023286884,0.006712200263567699,0.002390212283260337,0.08619133059793076,0.15570354551686807
1866,4.750742346495651E18,0.6011624425827059,0.7431493348600166,0.029289445031158066,10.960645955757073,110.61160492173005,0.6213620023286884,0.006694446183785743,6.076810889639587E-5,0.08619133059793076,0.15319656054468458
1864,6.583393530656029E18,0.6011624425827059,0.7431493348600166,0.029289445031158066,10.960645955757073,110.61160492173005,0.6213620023286884,0.006710665751138817,7.292173067575579E-4,0.08619133059793076,0.15402720541607648
1871,1.6398957382076682E18,0.6012258472146411,0.7447356291829684,0.029324399607318863,10.95467389837304,110.56975713313922,0.6222553134979402,0.0066976095199611,9.115216334467456E-4,0.08620118062084356,0.1540887974539013
1869,3.993681220280917E18,0.6012258472146411,0.7447356291829684,0.029324399607318863,10.95467389837304,110.56975713313922,0.6222553134979402,0.006695608537295458,3.848646896773354E-4,0.08620118062084356,0.1535421306834755
1870,4.750742346495651E18,0.6012258472146411,0.7447356291829684,0.029324399607318863,10.95467389837304,110.56975713313922,0.6222553134979402,0.006681623286938645,4.6588883487301433E-4,0.08620118062084356,0.15348330232510304
1868,6.583393530656029E18,0.6012258472146411,0.7447356291829684,0.029324399607318863,10.95467389837304,110.56975713313922,0.6222553134979402,0.0066897928928047875,0.0014179225409173572,0.08620118062084356,0.15451703208980877
1873,3.993681220280917E18,0.6019862538640531,0.7472138727792003,0.029356837358595986,10.948576717954609,110.6360256000238,0.6233597637584669,0.00667517917270988,0.0021876519202721893,0.08624816639124248,0.15518761003861348
1874,4.750742346495651E18,0.6019862538640531,0.7472138727792003,0.029356837358595986,10.948576717954609,110.6360256000238,0.6233597637584669,0.006679446113136888,0.0030181494085237404,0.08624816639124248,0.15606077693113513
1872,6.583393530656029E18,0.6019862538640531,0.7472138727792003,0.029356837358595986,10.948576717954609,110.6360256000238,0.6233597637584669,0.006665057748366228,0.0028358450818343913,0.08624816639124248,0.15573458895673914
1875,1.6398957382076682E18,0.6019862538640531,0.7472138727792003,0.029356837358595986,10.948576717954609,110.6360256000238,0.6233597637584669,0.006681463211899683,0.0021066277750768332,0.08624816639124248,0.15516942628531616
1876,6.583393530656029E18,0.6004233568878196,0.7448352995142026,0.02925921198877465,10.94640858549041,110.55844923072634,0.6225675324473727,0.006698031160290545,7.494733430561951E-4,0.0862317253701358,0.15396151031609745
1877,3.993681220280917E18,0.6004233568878196,0.7448352995142026,0.02925921198877465,10.94640858549041,110.55844923072634,0.6225675324473727,0.00670372724035277,0.0013166423594232026,0.0862317253701358,0.15458564013308673
1879,1.6398957382076682E18,0.6004233568878196,0.7448352995142026,0.02925921198877465,10.94640858549041,110.55844923072634,0.6225675324473727,0.006703345543872584,4.05120725976457E-4,0.0862317253701358,0.1536703015348381
1878,4.750742346495651E18,0.6004233568878196,0.7448352995142026,0.02925921198877465,10.94640858549041,110.55844923072634,0.6225675324473727,0.006688872258661562,1.8230432668918763E-4,0.0862317253701358,0.1533027522834406
1881,3.993681220280917E18,0.6015908155657597,0.7444061981183153,0.029327424496674612,10.95966410844008,110.55609298628389,0.6219954465315797,0.006694930434331306,8.710095608491483E-4,0.08617701629866337,0.15399733020282558
1880,6.583393530656029E18,0.6015908155657597,0.7444061981183153,0.029327424496674612,10.95966410844008,110.55609298628389,0.6219954465315797,0.006701247613668567,6.279371252632418E-4,0.08617701629866337,0.15381742956061228
1883,1.6398957382076682E18,0.6015908155657597,0.7444061981183153,0.029327424496674612,10.95966410844008,110.55609298628389,0.6219954465315797,0.006687500259487262,2.8358450818318073E-4,0.08617701629866337,0.15333560340171917
1882,4.750742346495651E18,0.6015908155657597,0.7444061981183153,0.029327424496674612,10.95966410844008,110.55609298628389,0.6219954465315797,0.006682988506097886,2.2281639928726932E-4,0.08617701629866337,0.1532297177589295
1885,3.993681220280917E18,0.6020292401319725,0.735012245699749,0.029052097365514364,10.961247563462289,110.95855219834222,0.62299831992768,0.006731864382891334,0.008993680116674986,0.086302725269461,0.16261504921504932
1886,4.750742346495651E18,0.6020292401319725,0.735012245699749,0.029052097365514364,10.961247563462289,110.95855219834222,0.62299831992768,0.006759765065722806,0.009965969859017966,0.086302725269461,0.16386634578570702
1884,6.583393530656029E18,0.6020292401319725,0.735012245699749,0.029052097365514364,10.961247563462289,110.95855219834222,0.62299831992768,0.006757299471967318,0.010634419056878968,0.086302725269461,0.16451013904601314
1887,1.6398957382076682E18,0.6020292401319725,0.735012245699749,0.029052097365514364,10.961247563462289,110.95855219834222,0.62299831992768,0.006731725978532423,0.009884945713822611,0.086302725269461,0.16350493076860784
1891,1.6398957382076682E18,0.56861587084208,0.7191140579266482,0.030774364497058084,10.264802488969401,112.29212160100339,0.6288369550073792,0.008219003020086497,0.0011343380327335304,0.09380191886696922,0.17712628710056771
1888,6.583393530656029E18,0.56861587084208,0.7191140579266482,0.030774364497058084,10.264802488969401,112.29212160100339,0.6288369550073792,0.0082200880782855,0.0017622751579972568,0.09380191886696922,0.1777650748078215
1889,3.993681220280917E18,0.56861587084208,0.7191140579266482,0.030774364497058084,10.264802488969401,112.29212160100339,0.6288369550073792,0.008202961737059047,0.0021268838113757934,0.09380191886696922,0.17795842004893547
1890,4.750742346495651E18,0.56861587084208,0.7191140579266482,0.030774364497058084,10.264802488969401,112.29212160100339,0.6288369550073792,0.008212028743331275,0.0012558742505268067,0.09380191886696922,0.17717808055080878
1895,1.6398957382076682E18,0.6022605304632792,0.743046510798927,0.029278224654578324,10.964616057019189,110.62686409714284,0.6213188271847809,0.006690534839563883,0.0011951061416302492,0.08618120512647422,0.1542816596637433
1894,4.750742346495651E18,0.6022605304632792,0.743046510798927,0.029278224654578324,10.964616057019189,110.62686409714284,0.6213188271847809,0.006699940431934033,0.001154594069032329,0.08618120512647422,0.15433520351484686
1892,6.583393530656029E18,0.6022605304632792,0.743046510798927,0.029278224654578324,10.964616057019189,110.62686409714284,0.6213188271847809,0.006709778023742649,8.507535245503497E-4,0.08618120512647422,0.15412973888845105
1893,3.993681220280917E18,0.6022605304632792,0.743046510798927,0.029278224654578324,10.964616057019189,110.62686409714284,0.6213188271847809,0.006710918932078658,0.0027345649003403982,0.08618120512647422,0.1560249593476012
1898,4.750742346495651E18,0.4588652683033379,0.6185959513545101,0.039345071744309436,12.300997937226878,115.1858021153232,0.5595822068863904,0.021469436425160762,0.0326324744773943,0.10533111342135718,0.3526579521503591
1896,6.583393530656029E18,0.4588652683033379,0.6185959513545101,0.039345071744309436,12.300997937226878,115.1858021153232,0.5595822068863904,0.02146013208748587,0.030161238048938444,0.10533111342135718,0.3500936723451543
1897,3.993681220280917E18,0.4588652683033379,0.6185959513545101,0.039345071744309436,12.300997937226878,115.1858021153232,0.5595822068863904,0.02146623737562533,0.03105250364608623,0.10533111342135718,0.3510459908236967
1899,1.6398957382076682E18,0.4588652683033379,0.6185959513545101,0.039345071744309436,12.300997937226878,115.1858021153232,0.5595822068863904,0.021471445286530923,0.031376600226867654,0.10533111342135718,0.3514221665135341
1903,1.6398957382076682E18,0.6048936499659464,0.7479958681590311,0.02895940158687388,10.906599002173701,110.83519928155636,0.626589337260845,0.006708651732098535,0.0011951061416302492,0.08650044641681871,0.15478206987943433
1902,4.750742346495651E18,0.6048936499659464,0.7479958681590311,0.02895940158687388,10.906599002173701,110.83519928155636,0.626589337260845,0.006703896098223174,5.266569437694102E-4,0.08650044641681871,0.1540660643428199
1900,6.583393530656029E18,0.6048936499659464,0.7479958681590311,0.02895940158687388,10.906599002173701,110.83519928155636,0.626589337260845,0.006703287778373392,0.0014584346135147928,0.08650044641681871,0.15499175881406743
1901,3.993681220280917E18,0.6048936499659464,0.7479958681590311,0.02895940158687388,10.906599002173701,110.83519928155636,0.626589337260845,0.006700904310814044,7.089612704585978E-4,0.08650044641681871,0.15421845079541774
1904,6.583393530656029E18,0.6041271892519533,0.7484753212245104,0.02956720275050428,10.966192284624244,110.39013553310262,0.6233473499007487,0.006658075387073391,0.007211148922378932,0.08609877818337223,0.15989068097648507
1906,4.750742346495651E18,0.6041271892519533,0.7484753212245104,0.02956720275050428,10.966192284624244,110.39013553310262,0.6233473499007487,0.006653487640662711,0.006968076486793025,0.08609877818337223,0.15960173107679237
1907,1.6398957382076682E18,0.6041271892519533,0.7484753212245104,0.02956720275050428,10.966192284624244,110.39013553310262,0.6233473499007487,0.006662631589003362,0.005286825473991124,0.08609877818337223,0.15801191954739696
1905,3.993681220280917E18,0.6041271892519533,0.7484753212245104,0.02956720275050428,10.966192284624244,110.39013553310262,0.6233473499007487,0.006663314966747732,0.005489385836979433,0.08609877818337223,0.158221313687829
1910,4.750742346495651E18,0.6009931056287191,0.7447615215508985,0.029422477526741056,10.961098575277493,110.57691752840726,0.6217441185304758,0.006680407786307437,0.001863555339490927,0.08617827935024211,0.15484591255280739
1911,1.6398957382076682E18,0.6009931056287191,0.7447615215508985,0.029422477526741056,10.961098575277493,110.57691752840726,0.6217441185304758,0.00668390807621673,0.001742019121698458,0.08617827935024211,0.15475937923410787
1908,6.583393530656029E18,0.6009931056287191,0.7447615215508985,0.029422477526741056,10.961098575277493,110.57691752840726,0.6217441185304758,0.006699067280538287,0.002086371738778035,0.08617827935024211,0.155255323894403
1909,3.993681220280917E18,0.6009931056287191,0.7447615215508985,0.029422477526741056,10.961098575277493,110.57691752840726,0.6217441185304758,0.00668964191456356,9.115216334467456E-4,0.08617827935024211,0.15398622012932445
1913,3.993681220280917E18,0.6001182852917507,0.7464895401011635,0.02946357226450821,10.960706433557716,110.52631311912606,0.6220740143389848,0.0066881453626469675,0.0029168692270297473,0.08616330245936524,0.15596162531286467
1912,6.583393530656029E18,0.6001182852917507,0.7464895401011635,0.02946357226450821,10.960706433557716,110.52631311912606,0.6220740143389848,0.00667804290861383,0.0034232701345001974,0.08616330245936524,0.15636700168000373
1915,1.6398957382076682E18,0.6001182852917507,0.7464895401011635,0.02946357226450821,10.960706433557716,110.52631311912606,0.6220740143389848,0.006692521302895306,0.0023699562469618614,0.08616330245936524,0.15545847173528016
1914,4.750742346495651E18,0.6001182852917507,0.7464895401011635,0.02946357226450821,10.960706433557716,110.52631311912606,0.6220740143389848,0.00667634303016188,0.004152487441257432,0.08616330245936524,0.15707922020224147
1918,4.750742346495651E18,0.6029082945342847,0.744039727431103,0.02938665299296725,10.971786978586467,110.5610164664581,0.6215283404923365,0.0066792503230852385,8.304974882515511E-4,0.08613389819441492,0.15375689891351885
1916,6.583393530656029E18,0.6029082945342847,0.744039727431103,0.02938665299296725,10.971786978586467,110.5610164664581,0.6215283404923365,0.006695652189366267,0.0012558742505266451,0.08613389819441492,0.15434629433860425
1917,3.993681220280917E18,0.6029082945342847,0.744039727431103,0.02938665299296725,10.971786978586467,110.5610164664581,0.6215283404923365,0.0066921905730265635,2.4307243558574498E-4,0.08613389819441492,0.1532988763602663
1919,1.6398957382076682E18,0.6029082945342847,0.744039727431103,0.02938665299296725,10.971786978586467,110.5610164664581,0.6215283404923365,0.006686237907190975,6.684491978610006E-4,0.08613389819441492,0.15366472646418566
1923,1.6398957382076682E18,0.6018041755248383,0.744262223473109,0.02934387672240966,10.96280093159592,110.54715979457745,0.6218207405607177,0.00668680381717334,4.05120725976457E-4,0.08616212254138793,0.1534352814390978
1921,3.993681220280917E18,0.6018041755248383,0.744262223473109,0.02934387672240966,10.96280093159592,110.54715979457745,0.6218207405607177,0.006691928656176437,6.887052341597991E-4,0.08616212254138793,0.15377011433731208
1920,6.583393530656029E18,0.6018041755248383,0.744262223473109,0.02934387672240966,10.96280093159592,110.54715979457745,0.6218207405607177,0.006696577044560486,8.304974882513895E-4,0.08616212254138793,0.15395839047524418
1922,4.750742346495651E18,0.6018041755248383,0.744262223473109,0.02934387672240966,10.96280093159592,110.54715979457745,0.6218207405607177,0.006681922605832368,2.2281639928694636E-4,0.08616212254138793,0.15320416499899855
1927,1.6398957382076682E18,0.5987329941846141,0.7192622674502543,0.028720950266073134,11.003576212307216,111.39610313814308,0.6214750154747783,0.006821646404307136,0.024833900502349723,0.08630057292129481,0.17935093746671588
1924,6.583393530656029E18,0.5987329941846141,0.7192622674502543,0.028720950266073134,11.003576212307216,111.39610313814308,0.6214750154747783,0.006815614935025834,0.025299789337222576,0.08630057292129481,0.1797565116087757
1926,4.750742346495651E18,0.5987329941846141,0.7192622674502543,0.028720950266073134,11.003576212307216,111.39610313814308,0.6214750154747783,0.006813037619805907,0.02619105493437052,0.08630057292129481,0.18062200405372442
1925,3.993681220280917E18,0.5987329941846141,0.7192622674502543,0.028720950266073134,11.003576212307216,111.39610313814308,0.6214750154747783,0.006819518679849473,0.025947982498784453,0.08630057292129481,0.180443742218574
1930,4.750742346495651E18,0.5696437544016891,0.7248717375145122,0.030512986914501678,10.365857260307079,111.99587729252484,0.6282776130515223,0.008133605765980939,0.0032207097715117265,0.0920960041310512,0.17665277156237233
1928,6.583393530656029E18,0.5696437544016891,0.7248717375145122,0.030512986914501678,10.365857260307079,111.99587729252484,0.6282776130515223,0.008137864799118552,0.0024509803921570557,0.0920960041310512,0.1759256325143938
1929,3.993681220280917E18,0.5696437544016891,0.7248717375145122,0.030512986914501678,10.365857260307079,111.99587729252484,0.6282776130515223,0.008120772085149476,0.00283584508183423,0.0920960041310512,0.1761395700643802
1931,1.6398957382076682E18,0.5696437544016891,0.7248717375145122,0.030512986914501678,10.365857260307079,111.99587729252484,0.6282776130515223,0.008151974834075492,0.0025725166099498475,0.0920960041310512,0.176188269081756
1935,1.6398957382076682E18,0.6018770157711434,0.7438350895782051,0.02930777109645285,10.961864766927956,110.58515820216383,0.6217063550294353,0.0066900892148076705,4.253767622752556E-4,0.08617803393913737,0.15350430284948935
1934,4.750742346495651E18,0.6018770157711434,0.7438350895782051,0.02930777109645285,10.961864766927956,110.58515820216383,0.6217063550294353,0.006682961517448315,8.102414519527524E-4,0.08617803393913737,0.15381789056557327
1932,6.583393530656029E18,0.6018770157711434,0.7438350895782051,0.02930777109645285,10.961864766927956,110.58515820216383,0.6217063550294353,0.006700796004379219,2.0256036298798623E-5,0.08617803393913737,0.15320625001922836
1933,3.993681220280917E18,0.6018770157711434,0.7438350895782051,0.02930777109645285,10.961864766927956,110.58515820216383,0.6217063550294353,0.0067018200605476,0.0016812510128017392,0.08617803393913737,0.1548774855574151
1936,6.583393530656029E18,0.5859534692748835,0.7304097658751839,0.030450597717338546,11.11026936473934,111.15945584195795,0.6154634475976386,0.007072437800051542,0.007656781720952824,0.08610175281084613,0.1644829125323144
1939,1.6398957382076682E18,0.5859534692748835,0.7304097658751839,0.030450597717338546,11.11026936473934,111.15945584195795,0.6154634475976386,0.0070978201694394906,0.005691946199967581,0.08610175281084613,0.16277190070520864
1938,4.750742346495651E18,0.5859534692748835,0.7304097658751839,0.030450597717338546,11.11026936473934,111.15945584195795,0.6154634475976386,0.007081258465052707,0.006016042780748843,0.08610175281084613,0.16293038024212203
1937,3.993681220280917E18,0.5859534692748835,0.7304097658751839,0.030450597717338546,11.11026936473934,111.15945584195795,0.6154634475976386,0.007087049711020734,0.005307081510290246,0.08610175281084613,0.1622793314313437
1943,1.6398957382076682E18,0.6031686771996281,0.7460979572146557,0.029190510001433172,10.937718104081366,110.71469078944727,0.6240312805659544,0.006700049162311393,4.6588883487285284E-4,0.08632219343171897,0.15378857388970574
1942,4.750742346495651E18,0.6031686771996281,0.7460979572146557,0.029190510001433172,10.937718104081366,110.71469078944727,0.6240312805659544,0.006683746842618373,2.835845081833422E-4,0.08632219343171897,0.15344324636608603
1940,6.583393530656029E18,0.6031686771996281,0.7460979572146557,0.029190510001433172,10.937718104081366,110.71469078944727,0.6240312805659544,0.006690121904938022,0.0011545940690328134,0.08632219343171897,0.154378006550132
1941,3.993681220280917E18,0.6031686771996281,0.7460979572146557,0.029190510001433172,10.937718104081366,110.71469078944727,0.6240312805659544,0.006710868811338146,6.887052341597991E-4,0.08632219343171897,0.15411958677926024
1945,3.993681220280917E18,0.6011038547678389,0.7435535568481554,0.02928131850523313,10.958725272446474,110.59018677431577,0.6216888885543556,0.006707465521025734,0.0018230432668933296,0.08619179749289946,0.15508949597005012
1947,1.6398957382076682E18,0.6011038547678389,0.7435535568481554,0.02928131850523313,10.958725272446474,110.59018677431577,0.6216888885543556,0.006706316126466588,4.861448711713285E-4,0.08619179749289946,0.15374110362873666
1944,6.583393530656029E18,0.6011038547678389,0.7435535568481554,0.02928131850523313,10.958725272446474,110.59018677431577,0.6216888885543556,0.006698244053277998,4.0512072597597246E-5,0.08619179749289946,0.15321475009827704
1946,4.750742346495651E18,0.6011038547678389,0.7435535568481554,0.02928131850523313,10.958725272446474,110.59018677431577,0.6216888885543556,0.006693833191579454,2.2281639928694636E-4,0.08619179749289946,0.15335294580798095
1950,4.750742346495651E18,0.6020209709859657,0.7442161777884492,0.02922687431276338,10.955441721238955,110.54154379354583,0.6224004646224689,0.0066904103362612636,0.0012153621779290478,0.08618885806499299,0.15430832360553468
1948,6.583393530656029E18,0.6020209709859657,0.7442161777884492,0.02922687431276338,10.955441721238955,110.54154379354583,0.6224004646224689,0.006695800728074745,3.0384054448214084E-4,0.08618885806499299,0.15345070589022258
1951,1.6398957382076682E18,0.6020209709859657,0.7442161777884492,0.02922687431276338,10.955441721238955,110.54154379354583,0.6224004646224689,0.006704681499836035,6.076810889646047E-4,0.08618885806499299,0.15384335415231792
1949,3.993681220280917E18,0.6020209709859657,0.7442161777884492,0.02922687431276338,10.955441721238955,110.54154379354583,0.6224004646224689,0.006701456262223474,0.0019850915572840414,0.08618885806499299,0.15518851224451177
1952,6.583393530656029E18,0.6039848963011092,0.7433201467857162,0.029165941667957565,10.952191170343129,110.65164665703837,0.622725697754397,0.006710265539786,0.0016204829039053433,0.08623822180276376,0.1549613601045291
1955,1.6398957382076682E18,0.6039848963011092,0.7433201467857162,0.029165941667957565,10.952191170343129,110.65164665703837,0.622725697754397,0.006714725172499842,0.0020053475935830015,0.08623822180276376,0.15539082112134517
1954,4.750742346495651E18,0.6039848963011092,0.7433201467857162,0.029165941667957565,10.952191170343129,110.65164665703837,0.622725697754397,0.006708659025902721,0.0018838113757900484,0.08623822180276376,0.15520862343758102
1953,3.993681220280917E18,0.6039848963011092,0.7433201467857162,0.029165941667957565,10.952191170343129,110.65164665703837,0.622725697754397,0.0067191526443956115,0.0033017339167072442,0.08623822180276376,0.1567314821634271
1958,4.750742346495651E18,0.6026308827250327,0.7441511548120578,0.02936914937337464,10.968428564827205,110.5622811753845,0.6216779725644682,0.00667953656610635,5.469129800680473E-4,0.08614625449840319,0.15348853313953476
1959,1.6398957382076682E18,0.6026308827250327,0.7441511548120578,0.02936914937337464,10.968428564827205,110.5622811753845,0.6216779725644682,0.006686388427848331,5.67169016366846E-4,0.08614625449840319,0.15357730779325335
1957,3.993681220280917E18,0.6026308827250327,0.7441511548120578,0.02936914937337464,10.968428564827205,110.5622811753845,0.6216779725644682,0.006691195093456167,3.038405444824638E-4,0.08614625449840319,0.15336204597744732
1956,6.583393530656029E18,0.6026308827250327,0.7441511548120578,0.02936914937337464,10.968428564827205,110.5622811753845,0.6216779725644682,0.0066963025537024705,0.0011951061416304108,0.08614625449840319,0.15430438617705833
1962,4.750742346495651E18,0.6016613076311319,0.7443586302890672,0.029332860152816657,10.96070048444951,110.5531415462083,0.6219377253697831,0.006681856856667124,1.6204829039038899E-4,0.0861720606403833,0.15315267749744493
1960,6.583393530656029E18,0.6016613076311319,0.7443586302890672,0.029332860152816657,10.96070048444951,110.5531415462083,0.6219377253697831,0.006698394298912256,6.076810889646047E-4,0.0861720606403833,0.15376368471847046
1961,3.993681220280917E18,0.6016613076311319,0.7443586302890672,0.029332860152816657,10.96070048444951,110.5531415462083,0.6219377253697831,0.006693619130078892,8.507535245503497E-4,0.0861720606403833,0.15395900546572255
1963,1.6398957382076682E18,0.6016613076311319,0.7443586302890672,0.029332860152816657,10.96070048444951,110.5531415462083,0.6219377253697831,0.006687580000257959,3.443526170797381E-4,0.0861720606403833,0.15339221326004263
1965,3.993681220280917E18,0.5965788023875983,0.709056729175379,0.02850588078859664,11.030975529265426,111.67933538065769,0.6204866353025617,0.006888568495992739,0.038243396532166525,0.08632166284421257,0.1934507443363065
1967,1.6398957382076682E18,0.5965788023875983,0.709056729175379,0.02850588078859664,11.030975529265426,111.67933538065769,0.6204866353025617,0.006878687722180442,0.037899043915086784,0.08632166284421257,0.1930075839811038
1964,6.583393530656029E18,0.5965788023875983,0.709056729175379,0.02850588078859664,11.030975529265426,111.67933538065769,0.6204866353025617,0.0068837332363160305,0.03660265759196238,0.08632166284421257,0.19176165279933527
1966,4.750742346495651E18,0.5965788023875983,0.709056729175379,0.02850588078859664,11.030975529265426,111.67933538065769,0.6204866353025617,0.0068721693460230635,0.038385188786258274,0.08632166284421257,0.19342854509070145
1968,6.583393530656029E18,0.6134402477234697,0.7530166905244821,0.028829279415180882,11.20200623535052,109.95453632728741,0.619558082024345,0.0069115632127494464,0.0011951061416304108,0.08598313926363364,0.15629387753275853
1971,1.6398957382076682E18,0.6134402477234697,0.7530166905244821,0.028829279415180882,11.20200623535052,109.95453632728741,0.619558082024345,0.006894174002772277,0.0018635553394912498,0.08598313926363364,0.15678843463084766
1970,4.750742346495651E18,0.6134402477234697,0.7530166905244821,0.028829279415180882,11.20200623535052,109.95453632728741,0.619558082024345,0.006925696025280061,9.115216334467456E-4,0.08598313926363364,0.15615162114988101
1969,3.993681220280917E18,0.6134402477234697,0.7530166905244821,0.028829279415180882,11.20200623535052,109.95453632728741,0.619558082024345,0.006904549250056849,0.001377410468319437,0.08598313926363364,0.15640604223252158
1974,4.750742346495651E18,0.601543722834739,0.7445204040262061,0.029333340205926123,10.959461254249486,110.5489524477424,0.6220436822642964,0.0066828747957657746,3.646086533788597E-4,0.08617547298975613,0.15336882960079273
1972,6.583393530656029E18,0.601543722834739,0.7445204040262061,0.029333340205926123,10.959461254249486,110.5489524477424,0.6220436822642964,0.0066979718857558,8.507535245506726E-4,0.08617547298975613,0.1540059453718648
1973,3.993681220280917E18,0.601543722834739,0.7445204040262061,0.029333340205926123,10.959461254249486,110.5489524477424,0.6220436822642964,0.006694598793148724,7.494733430563565E-4,0.08617547298975613,0.15387093426429974
1975,1.6398957382076682E18,0.601543722834739,0.7445204040262061,0.029333340205926123,10.959461254249486,110.5489524477424,0.6220436822642964,0.0066838622771028125,7.089612704585978E-4,0.08617547298975613,0.15372305703124284
1979,1.6398957382076682E18,0.7097817483881601,0.8393919913003769,0.02177747720508811,9.948973689327271,107.27185861926392,0.6701523037170711,0.017050436439011826,0.0795251985091559,0.09851397182699026,0.3485435347262644
1977,3.993681220280917E18,0.7097817483881601,0.8393919913003769,0.02177747720508811,9.948973689327271,107.27185861926392,0.6701523037170711,0.017062968793194962,0.0794036622913628,0.09851397182699026,0.3485473220503027
1976,6.583393530656029E18,0.7097817483881601,0.8393919913003769,0.02177747720508811,9.948973689327271,107.27185861926392,0.6701523037170711,0.017095448900878003,0.0799708313077298,0.09851397182699026,0.3494392921435001
1978,4.750742346495651E18,0.7097817483881601,0.8393919913003769,0.02177747720508811,9.948973689327271,107.27185861926392,0.6701523037170711,0.017077021697799052,0.0790187976016853,0.09851397182699026,0.3483029864066661
1982,4.750742346495651E18,0.6006971395666325,0.7429748266387879,0.02955080911630353,10.988525956369337,110.50340433372277,0.6199039175049706,0.00669091172822508,0.002795333009236794,0.08606121022367033,0.15576566051515792
1980,6.583393530656029E18,0.6006971395666325,0.7429748266387879,0.02955080911630353,10.988525956369337,110.50340433372277,0.6199039175049706,0.006704525474190087,0.0029978933722249416,0.08606121022367033,0.15610435833779615
1983,1.6398957382076682E18,0.6006971395666325,0.7429748266387879,0.02955080911630353,10.988525956369337,110.50340433372277,0.6199039175049706,0.0066919955855590605,0.00285610111813319,0.08606121022367033,0.1558372671973941
