id,seed,protection_coefficient,max_soil_health,salinity_sensitivity_slope,salinity_sterility_threshold,sterility_penalty_rate,max_sterility_penalty,error_yield,fitness
510,2.438347332235726E18,0.45,0.85,0.5,2.7,0.09,0.25,0.04682946403502236,0.2341473201751118
511,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.1,0.05421347876747817,0.2710673938373908
512,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.4,0.05818387156283689,0.2909193578141845
513,2.438347332235726E18,0.45,0.85,0.1,5.1,0.1,0.25,0.043709441827268006,0.21854720913634001
514,2.438347332235726E18,0.45,0.85,0.1,3.0,0.095,0.25,0.04291755553243994,0.21458777766219972
515,2.438347332235726E18,0.45,0.85,0.1,3.0,0.1,0.25,0.04291755553243994,0.21458777766219972
516,2.438347332235726E18,0.45,0.85,0.4,2.8,0.09,0.25,0.04553017455431795,0.22765087277158977
517,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.2,0.04370716153649668,0.2185358076824834
518,2.438347332235726E18,0.45,0.85,0.45,2.8,0.085,0.25,0.04615530089265278,0.23077650446326392
519,2.438347332235726E18,0.45,0.85,0.1,8.9,0.09,0.25,0.04637024865446468,0.2318512432723234
520,2.438347332235726E18,0.45,0.9,0.1,2.8,0.1,0.25,0.056829140393755466,0.2841457019687773
521,2.438347332235726E18,0.45,0.9,0.1,2.7,0.1,0.25,0.056829140393755466,0.2841457019687773
522,2.438347332235726E18,0.45,0.85,0.1,2.5,0.095,0.25,0.04333435207742592,0.2166717603871296
523,2.438347332235726E18,0.45,0.85,0.1,2.5,0.1,0.25,0.04333435207742592,0.2166717603871296
524,2.438347332235726E18,0.45,0.85,0.1,4.8,0.08,0.25,0.043709441827268006,0.21854720913634001
525,2.438347332235726E18,0.45,0.85,0.1,2.8,0.04,0.25,0.04317292001356953,0.21586460006784766
526,2.438347332235726E18,0.45,0.85,0.2,2.7,0.095,0.25,0.04355979488568525,0.21779897442842627
527,2.438347332235726E18,0.45,0.95,0.1,2.8,0.08,0.25,0.10733787508371409,0.5366893754185704
528,2.438347332235726E18,0.45,0.85,0.1,8.4,0.09,0.25,0.044842880690017205,0.22421440345008603
529,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.4,0.05800346856363601,0.29001734281818004
530,2.438347332235726E18,0.45,0.85,0.1,8.4,0.085,0.25,0.044842880690017205,0.22421440345008603
531,2.438347332235726E18,0.25,0.85,0.1,2.8,0.08,0.25,0.0683704266061839,0.34185213303091955
532,2.438347332235726E18,0.25,0.85,0.1,2.7,0.095,0.25,0.0683704266061839,0.34185213303091955
533,2.438347332235726E18,0.45,0.9,0.1,2.8,0.08,0.25,0.056829140393755466,0.2841457019687773
534,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.15,0.047707905060985406,0.23853952530492703
535,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.3,0.04550654914642453,0.22753274573212268
536,2.438347332235726E18,0.45,0.85,0.1,5.5,0.08,0.25,0.043709441827268006,0.21854720913634001
537,2.438347332235726E18,0.35,0.85,0.1,2.8,0.1,0.25,0.05260245072025237,0.26301225360126185
538,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.15,0.047707905060985406,0.23853952530492703
539,2.438347332235726E18,0.45,0.85,0.1,5.8,0.09,0.25,0.043709441827268006,0.21854720913634001
540,2.438347332235726E18,0.45,0.85,0.1,7.0,0.08,0.25,0.043506454238144705,0.21753227119072352
541,2.438347332235726E18,0.45,0.85,0.1,9.4,0.1,0.25,0.04778738582387921,0.23893692911939604
542,2.438347332235726E18,0.45,0.85,0.1,9.4,0.08,0.25,0.04778738582387921,0.23893692911939604
543,2.438347332235726E18,0.45,0.85,0.1,2.0,0.08,0.25,0.04306606541680301,0.21533032708401506
544,2.438347332235726E18,0.3,0.85,0.1,2.7,0.085,0.25,0.05789037651230184,0.2894518825615092
545,2.438347332235726E18,0.45,0.85,0.1,2.6,0.1,0.25,0.04333435207742592,0.2166717603871296
546,2.438347332235726E18,0.45,0.85,0.1,7.2,0.095,0.25,0.04378808580942028,0.2189404290471014
547,2.438347332235726E18,0.45,0.85,0.3,2.8,0.1,0.25,0.04443514905085655,0.22217574525428274
548,2.438347332235726E18,0.45,0.85,0.1,4.0,0.095,0.25,0.043367764054674865,0.2168388202733743
549,2.438347332235726E18,0.45,0.85,0.1,3.8,0.095,0.25,0.043367764054674865,0.2168388202733743
550,2.438347332235726E18,0.5,0.85,0.1,4.0,0.095,0.25,0.07064686954182212,0.35323434770911055
551,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.5,0.07571921051703377,0.3785960525851689
552,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.5,0.0763189684166649,0.3815948420833245
553,2.438347332235726E18,0.45,0.85,0.1,3.7,0.09,0.25,0.043367764054674865,0.2168388202733743
554,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.35,0.05093741240770754,0.2546870620385377
555,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.45,0.06647109225528842,0.3323554612764421
556,2.438347332235726E18,0.45,0.85,0.1,2.8,0.005,0.25,0.059208551255486935,0.2960427562774347
557,2.438347332235726E18,0.45,0.85,0.1,7.7,0.095,0.25,0.04441025336232862,0.2220512668116431
558,2.438347332235726E18,0.45,0.85,0.1,7.7,0.08,0.25,0.04441025336232862,0.2220512668116431
559,2.438347332235726E18,0.45,0.85,0.1,7.2,0.08,0.25,0.04378808580942028,0.2189404290471014
560,2.438347332235726E18,0.45,0.7,0.1,2.8,0.09,0.25,0.19774836111918948,0.9887418055959474
561,2.438347332235726E18,0.4,0.85,0.1,2.8,0.085,0.25,0.045233417671267775,0.22616708835633886
562,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.45,0.06693670257713896,0.3346835128856948
563,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.4,0.05828910446348826,0.2914455223174413
564,2.438347332235726E18,0.55,0.85,0.1,2.8,0.08,0.25,0.07496341793762278,0.3748170896881139
565,2.438347332235726E18,0.35,0.85,0.1,2.8,0.08,0.25,0.052594470512778935,0.2629723525638947
566,2.438347332235726E18,0.45,0.95,0.1,2.7,0.09,0.25,0.10733787508371409,0.5366893754185704
567,2.438347332235726E18,0.45,0.85,0.1,2.8,0.015,0.25,0.04800848015054233,0.24004240075271163
568,2.438347332235726E18,0.45,0.85,0.1,4.7,0.1,0.25,0.043709441827268006,0.21854720913634001
569,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.15,0.047707905060985406,0.23853952530492703
570,2.438347332235726E18,0.55,0.85,0.1,2.7,0.08,0.25,0.07496341793762278,0.3748170896881139
571,2.438347332235726E18,0.45,0.85,0.3,2.8,0.095,0.25,0.04443514905085655,0.22217574525428274
572,2.438347332235726E18,0.45,0.85,0.1,7.7,0.09,0.25,0.04441025336232862,0.2220512668116431
573,2.438347332235726E18,0.45,0.85,0.1,4.5,0.09,0.25,0.043709441827268006,0.21854720913634001
574,2.438347332235726E18,0.45,0.85,0.1,4.5,0.085,0.25,0.043709441827268006,0.21854720913634001
575,2.438347332235726E18,0.45,0.85,0.1,4.5,0.095,0.25,0.043709441827268006,0.21854720913634001
576,2.438347332235726E18,0.45,0.85,0.1,4.5,0.1,0.25,0.043709441827268006,0.21854720913634001
577,2.438347332235726E18,0.45,0.85,0.1,2.2,0.1,0.25,0.04309289017566301,0.21546445087831503
578,2.438347332235726E18,0.45,0.85,0.1,2.2,0.095,0.25,0.04310284538217837,0.21551422691089187
579,2.438347332235726E18,0.45,0.85,0.1,2.2,0.095,0.45,0.06867923318339579,0.34339616591697897
580,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.45,0.06670138326372002,0.3335069163186001
581,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.3,0.04550621447541419,0.22753107237707096
582,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.3,0.04550654914642453,0.22753274573212268
583,2.438347332235726E18,0.3,0.85,0.1,2.7,0.1,0.25,0.05789037651230184,0.2894518825615092
584,2.438347332235726E18,0.45,0.85,0.1,5.1,0.095,0.25,0.043709441827268006,0.21854720913634001
585,2.438347332235726E18,0.35,0.85,0.1,2.7,0.095,0.25,0.05260245072025237,0.26301225360126185
586,2.438347332235726E18,0.45,0.95,0.1,2.7,0.1,0.25,0.10733787508371409,0.5366893754185704
587,2.438347332235726E18,0.45,0.85,0.25,2.7,0.085,0.25,0.043969115899022373,0.21984557949511185
588,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.15,0.047707905060985406,0.23853952530492703
589,2.438347332235726E18,0.45,0.85,0.45,2.7,0.08,0.25,0.04615530089265278,0.23077650446326392
590,2.438347332235726E18,0.45,0.85,0.45,2.7,0.1,0.25,0.04615530089265278,0.23077650446326392
591,2.438347332235726E18,0.45,0.85,0.1,8.7,0.09,0.25,0.04530824788898999,0.22654123944494994
592,2.438347332235726E18,0.7,0.85,0.1,2.7,0.08,0.25,0.07496341793762278,0.3748170896881139
593,2.438347332235726E18,0.45,0.85,0.25,2.8,0.1,0.25,0.043969115899022373,0.21984557949511185
594,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.5,0.07571921051703377,0.3785960525851689
595,2.438347332235726E18,0.45,0.85,0.4,2.8,0.1,0.25,0.04553017455431795,0.22765087277158977
596,2.438347332235726E18,0.45,0.85,0.1,5.3,0.095,0.25,0.043709441827268006,0.21854720913634001
597,2.438347332235726E18,0.45,0.85,0.1,5.3,0.09,0.25,0.043709441827268006,0.21854720913634001
598,2.438347332235726E18,0.45,0.85,0.3,2.8,0.08,0.25,0.04443514905085655,0.22217574525428274
599,2.438347332235726E18,0.45,0.85,0.1,3.9,0.1,0.25,0.043367764054674865,0.2168388202733743
600,2.438347332235726E18,0.45,0.85,0.25,2.7,0.095,0.25,0.043969115899022373,0.21984557949511185
601,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.3,0.04550621447541419,0.22753107237707096
602,2.438347332235726E18,0.45,0.85,0.1,8.1,0.09,0.25,0.044935962198484704,0.2246798109924235
603,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.2,0.04370716153649668,0.2185358076824834
604,2.438347332235726E18,0.45,0.85,0.35,2.8,0.095,0.25,0.04495613067395264,0.22478065336976322
605,2.438347332235726E18,0.45,0.85,0.1,8.4,0.08,0.25,0.044842880690017205,0.22421440345008603
606,2.438347332235726E18,0.45,0.85,0.1,4.8,0.09,0.25,0.043709441827268006,0.21854720913634001
607,2.438347332235726E18,0.45,0.85,0.1,4.8,0.1,0.25,0.043709441827268006,0.21854720913634001
608,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.2,0.04370716153649668,0.2185358076824834
609,2.438347332235726E18,0.45,0.85,0.1,9.5,0.085,0.25,0.0482980127261812,0.241490063630906
610,2.438347332235726E18,0.45,0.85,0.1,5.9,0.1,0.25,0.043709441827268006,0.21854720913634001
611,2.438347332235726E18,0.35,0.85,0.1,2.8,0.09,0.25,0.05260245072025237,0.26301225360126185
612,2.438347332235726E18,0.35,0.85,0.1,2.7,0.085,0.25,0.0526009088444873,0.2630045442224365
613,2.438347332235726E18,0.35,0.95,0.1,2.7,0.095,0.25,0.10320503938144145,0.5160251969072073
614,2.438347332235726E18,0.35,0.85,0.1,2.7,0.1,0.25,0.05260245072025237,0.26301225360126185
615,2.438347332235726E18,0.45,0.85,0.1,5.2,0.09,0.25,0.043709441827268006,0.21854720913634001
616,2.438347332235726E18,0.45,0.9,0.1,2.8,0.085,0.25,0.056829140393755466,0.2841457019687773
617,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.4,0.05809485799014917,0.29047428995074587
618,2.438347332235726E18,0.45,0.95,0.1,2.7,0.085,0.4,0.1036999186668842,0.518499593334421
619,2.438347332235726E18,0.45,0.85,0.1,9.5,0.08,0.25,0.0482980127261812,0.241490063630906
620,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.45,0.06670138326372002,0.3335069163186001
621,2.438347332235726E18,0.45,0.9,0.1,2.8,0.09,0.25,0.056829140393755466,0.2841457019687773
622,2.438347332235726E18,0.45,0.9,0.1,2.7,0.08,0.25,0.056829140393755466,0.2841457019687773
623,2.438347332235726E18,0.5,0.85,0.1,2.8,0.095,0.25,0.06709109884825817,0.33545549424129084
624,2.438347332235726E18,0.5,0.85,0.1,2.8,0.09,0.25,0.06709109884825817,0.33545549424129084
625,2.438347332235726E18,0.6,0.85,0.1,2.7,0.1,0.25,0.07496341793762278,0.3748170896881139
626,2.438347332235726E18,0.6,0.85,0.1,2.7,0.08,0.25,0.07496341793762278,0.3748170896881139
627,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.2,0.04370716153649668,0.2185358076824834
628,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.5,0.0763189684166649,0.3815948420833245
629,2.438347332235726E18,0.45,0.85,0.35,2.7,0.085,0.25,0.04495613067395264,0.22478065336976322
630,2.438347332235726E18,0.45,1.0,0.1,2.7,0.095,0.25,0.16345495178079394,0.8172747589039697
631,2.438347332235726E18,0.45,0.85,0.1,3.4,0.08,0.25,0.04307809626478553,0.21539048132392766
632,2.438347332235726E18,0.45,0.85,0.1,3.9,0.09,0.25,0.043367764054674865,0.2168388202733743
633,2.438347332235726E18,0.2,0.85,0.1,2.7,0.09,0.25,0.08311084135793462,0.4155542067896731
634,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.45,0.06658560593391678,0.3329280296695839
635,2.438347332235726E18,0.45,0.85,0.45,2.7,0.085,0.45,0.07339519534362787,0.36697597671813936
636,2.438347332235726E18,0.6,0.85,0.1,2.8,0.1,0.45,0.07496341793762278,0.3748170896881139
637,2.438347332235726E18,0.45,0.85,0.1,4.4,0.1,0.25,0.043367764054674865,0.2168388202733743
638,2.438347332235726E18,0.45,0.85,0.1,8.3,0.09,0.25,0.044842880690017205,0.22421440345008603
639,2.438347332235726E18,0.45,0.85,0.1,2.8,0.035,0.25,0.043187971724018996,0.215939858620095
640,2.438347332235726E18,0.2,0.85,0.1,2.7,0.085,0.25,0.08311084135793462,0.4155542067896731
641,2.438347332235726E18,0.45,0.85,0.1,9.7,0.08,0.25,0.04855722712089257,0.24278613560446283
642,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.1,0.05421347876747817,0.2710673938373908
643,2.438347332235726E18,0.35,0.85,0.1,2.8,0.095,0.25,0.05260245072025237,0.26301225360126185
644,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.1,0.05421347876747817,0.2710673938373908
645,2.438347332235726E18,0.45,0.85,0.1,9.6,0.08,0.25,0.04855722712089257,0.24278613560446283
646,2.438347332235726E18,0.45,0.85,0.1,5.2,0.095,0.25,0.043709441827268006,0.21854720913634001
647,2.438347332235726E18,0.45,0.85,0.2,2.7,0.08,0.25,0.04355979488568525,0.21779897442842627
648,2.438347332235726E18,0.45,0.85,0.1,2.8,0.085,0.35,0.050836789638794865,0.25418394819397433
649,2.438347332235726E18,0.45,0.85,0.35,2.7,0.1,0.25,0.04495613067395264,0.22478065336976322
650,2.438347332235726E18,0.45,0.85,0.1,8.0,0.1,0.25,0.04441025336232862,0.2220512668116431
651,2.438347332235726E18,0.45,0.85,0.1,4.1,0.095,0.25,0.043367764054674865,0.2168388202733743
652,2.438347332235726E18,0.45,0.85,0.1,5.2,0.085,0.25,0.043709441827268006,0.21854720913634001
653,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.35,0.05093741240770754,0.2546870620385377
654,2.438347332235726E18,0.45,0.85,0.3,2.7,0.08,0.25,0.04443514905085655,0.22217574525428274
655,2.438347332235726E18,0.45,0.95,0.3,2.7,0.095,0.25,0.10591324074114866,0.5295662037057434
656,2.438347332235726E18,0.45,0.85,0.35,2.7,0.09,0.25,0.04495613067395264,0.22478065336976322
657,2.438347332235726E18,0.45,0.95,0.15,2.7,0.1,0.25,0.10693632405009011,0.5346816202504505
658,2.438347332235726E18,0.45,0.85,0.1,5.8,0.08,0.25,0.043709441827268006,0.21854720913634001
659,2.438347332235726E18,0.45,0.85,0.1,3.4,0.085,0.25,0.04307809626478553,0.21539048132392766
660,2.438347332235726E18,0.45,0.85,0.1,5.1,0.09,0.25,0.043709441827268006,0.21854720913634001
661,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.15,0.047707905060985406,0.23853952530492703
662,2.438347332235726E18,0.45,0.85,0.1,5.6,0.095,0.25,0.043709441827268006,0.21854720913634001
663,2.438347332235726E18,0.4,0.85,0.1,2.7,0.1,0.25,0.045233417671267775,0.22616708835633886
664,2.438347332235726E18,0.45,0.85,0.1,6.2,0.095,0.25,0.04325475557169416,0.21627377785847082
665,2.438347332235726E18,0.45,0.85,0.45,2.8,0.09,0.25,0.04615530089265278,0.23077650446326392
666,2.438347332235726E18,0.45,0.85,0.45,2.7,0.085,0.25,0.04615530089265278,0.23077650446326392
667,2.438347332235726E18,0.45,0.85,0.1,3.2,0.09,0.25,0.04291755553243994,0.21458777766219972
668,2.438347332235726E18,0.45,0.85,0.1,2.1,0.1,0.25,0.04309289017566301,0.21546445087831503
669,2.438347332235726E18,0.45,0.85,0.1,6.4,0.08,0.25,0.04325475557169416,0.21627377785847082
670,2.438347332235726E18,0.45,0.85,0.1,4.1,0.09,0.25,0.043367764054674865,0.2168388202733743
671,2.438347332235726E18,0.45,0.85,0.1,2.8,0.03,0.25,0.04329489846714916,0.21647449233574578
672,2.438347332235726E18,0.45,0.85,0.1,7.0,0.1,0.25,0.043506454238144705,0.21753227119072352
673,2.438347332235726E18,0.45,0.85,0.1,9.8,0.08,0.25,0.04962573831255667,0.24812869156278336
674,2.438347332235726E18,0.45,0.85,0.4,2.7,0.1,0.25,0.04553017455431795,0.22765087277158977
675,2.438347332235726E18,0.45,0.85,0.1,8.5,0.095,0.25,0.04452989504572662,0.2226494752286331
676,2.438347332235726E18,0.45,0.85,0.1,7.5,0.08,0.25,0.04378808580942028,0.2189404290471014
677,2.438347332235726E18,0.45,0.85,0.1,7.5,0.1,0.25,0.04378808580942028,0.2189404290471014
678,2.438347332235726E18,0.45,0.85,0.1,7.5,0.095,0.25,0.04378808580942028,0.2189404290471014
679,2.438347332235726E18,0.45,0.85,0.1,2.5,0.08,0.25,0.043266678050168636,0.2163333902508432
680,2.438347332235726E18,0.45,0.85,0.4,2.7,0.09,0.25,0.04553017455431795,0.22765087277158977
681,2.438347332235726E18,0.45,0.7,0.1,2.7,0.09,0.25,0.19774836111918948,0.9887418055959474
682,2.438347332235726E18,0.45,0.85,0.45,2.8,0.1,0.25,0.04615530089265278,0.23077650446326392
683,2.438347332235726E18,0.45,0.85,0.1,5.3,0.08,0.25,0.043709441827268006,0.21854720913634001
684,2.438347332235726E18,0.45,0.85,0.1,9.3,0.1,0.25,0.04778738582387921,0.23893692911939604
685,2.438347332235726E18,0.65,0.85,0.1,2.7,0.1,0.25,0.07496341793762278,0.3748170896881139
686,2.438347332235726E18,0.45,0.85,0.5,2.8,0.095,0.25,0.04682946403502236,0.2341473201751118
687,2.438347332235726E18,0.45,0.85,0.2,2.8,0.09,0.25,0.04355979488568525,0.21779897442842627
688,2.438347332235726E18,0.45,0.85,0.1,6.3,0.08,0.25,0.04325475557169416,0.21627377785847082
689,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.35,0.0508697586741877,0.2543487933709385
690,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.35,0.050804393981901994,0.25402196990951
691,2.438347332235726E18,0.45,0.85,0.5,2.8,0.08,0.25,0.04682946403502236,0.2341473201751118
692,2.438347332235726E18,0.2,0.85,0.1,4.7,0.1,0.25,0.08311084135793462,0.4155542067896731
693,2.438347332235726E18,0.45,0.85,0.3,2.8,0.09,0.25,0.04443514905085655,0.22217574525428274
694,2.438347332235726E18,0.45,0.8,0.15,2.7,0.085,0.25,0.08619785575120742,0.4309892787560371
695,2.438347332235726E18,0.45,0.85,0.1,8.3,0.1,0.25,0.044842880690017205,0.22421440345008603
696,2.438347332235726E18,0.45,0.85,0.1,6.5,0.1,0.25,0.043374727291807504,0.2168736364590375
697,2.438347332235726E18,0.3,0.85,0.1,2.8,0.095,0.25,0.05789037651230184,0.2894518825615092
698,2.438347332235726E18,0.65,0.85,0.1,2.7,0.09,0.25,0.07496341793762278,0.3748170896881139
699,2.438347332235726E18,0.45,0.85,0.35,2.8,0.09,0.25,0.04495613067395264,0.22478065336976322
700,2.438347332235726E18,0.45,0.85,0.1,7.4,0.1,0.25,0.04378808580942028,0.2189404290471014
701,2.438347332235726E18,0.4,0.85,0.1,2.7,0.08,0.3,0.05127574910383111,0.25637874551915557
702,2.438347332235726E18,0.45,0.85,0.1,7.4,0.08,0.25,0.04378808580942028,0.2189404290471014
703,2.438347332235726E18,0.45,0.75,0.1,2.8,0.095,0.25,0.1406390704484218,0.703195352242109
704,2.438347332235726E18,0.45,0.85,0.1,2.4,0.095,0.25,0.04310284538217837,0.21551422691089187
705,2.438347332235726E18,0.45,0.85,0.1,2.4,0.1,0.25,0.04309289017566301,0.21546445087831503
706,2.438347332235726E18,0.4,0.85,0.1,2.4,0.095,0.25,0.045233417671267775,0.22616708835633886
707,2.438347332235726E18,0.45,0.85,0.45,2.7,0.09,0.25,0.04615530089265278,0.23077650446326392
708,2.438347332235726E18,0.45,0.85,0.1,5.5,0.095,0.25,0.043709441827268006,0.21854720913634001
709,2.438347332235726E18,0.45,0.85,0.5,2.7,0.095,0.25,0.04682946403502236,0.2341473201751118
710,2.438347332235726E18,0.45,0.85,0.5,2.8,0.085,0.25,0.04682946403502236,0.2341473201751118
711,2.438347332235726E18,0.45,0.85,0.1,3.4,0.1,0.25,0.04307809626478553,0.21539048132392766
712,2.438347332235726E18,0.45,0.85,0.1,10.0,0.095,0.25,0.050467190138744226,0.2523359506937211
713,2.438347332235726E18,0.45,0.85,0.1,7.8,0.085,0.25,0.04441025336232862,0.2220512668116431
714,2.438347332235726E18,0.45,0.85,0.1,8.5,0.1,0.25,0.04452989504572662,0.2226494752286331
715,2.438347332235726E18,0.45,0.95,0.1,2.8,0.085,0.25,0.10733787508371409,0.5366893754185704
716,2.438347332235726E18,0.45,0.85,0.1,4.7,0.095,0.25,0.043709441827268006,0.21854720913634001
717,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.1,0.05421347876747817,0.2710673938373908
718,2.438347332235726E18,0.45,0.95,0.1,2.8,0.09,0.25,0.10733787508371409,0.5366893754185704
719,2.438347332235726E18,0.25,0.85,0.1,2.7,0.1,0.25,0.0683704266061839,0.34185213303091955
720,2.438347332235726E18,0.25,0.85,0.1,2.7,0.065,0.25,0.0683704266061839,0.34185213303091955
721,2.438347332235726E18,0.45,0.85,0.1,5.8,0.095,0.25,0.043709441827268006,0.21854720913634001
722,2.438347332235726E18,0.45,0.85,0.1,2.8,0.075,0.25,0.04291850096073386,0.2145925048036693
723,2.438347332235726E18,0.45,0.85,0.1,8.7,0.08,0.25,0.04530824788898999,0.22654123944494994
724,2.438347332235726E18,0.6,0.85,0.1,2.8,0.085,0.25,0.07496341793762278,0.3748170896881139
725,2.438347332235726E18,0.45,0.85,0.1,6.9,0.09,0.25,0.043506454238144705,0.21753227119072352
726,2.438347332235726E18,0.45,0.85,0.1,4.0,0.015,0.25,0.04826751335302017,0.24133756676510082
727,2.438347332235726E18,0.25,0.85,0.1,2.7,0.08,0.25,0.0683704266061839,0.34185213303091955
728,2.438347332235726E18,0.45,0.85,0.1,6.1,0.095,0.25,0.043709441827268006,0.21854720913634001
729,2.438347332235726E18,0.45,0.85,0.1,6.1,0.08,0.25,0.043709441827268006,0.21854720913634001
730,2.438347332235726E18,0.6,0.85,0.1,2.7,0.095,0.25,0.07496341793762278,0.3748170896881139
731,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.35,0.05090329997398362,0.2545164998699181
732,2.438347332235726E18,0.45,0.85,0.1,7.8,0.1,0.25,0.04441025336232862,0.2220512668116431
733,2.438347332235726E18,0.3,0.85,0.1,2.8,0.09,0.25,0.05789037651230184,0.2894518825615092
734,2.438347332235726E18,0.45,0.85,0.1,2.2,0.09,0.25,0.043091778335274916,0.21545889167637458
735,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.15,0.047707905060985406,0.23853952530492703
736,2.438347332235726E18,0.45,0.85,0.1,7.3,0.095,0.25,0.04378808580942028,0.2189404290471014
737,2.438347332235726E18,0.45,0.85,0.1,7.2,0.085,0.25,0.04378808580942028,0.2189404290471014
738,2.438347332235726E18,0.45,0.85,0.35,2.8,0.085,0.25,0.04495613067395264,0.22478065336976322
739,2.438347332235726E18,0.45,0.85,0.1,8.2,0.085,0.25,0.044935962198484704,0.2246798109924235
740,2.438347332235726E18,0.45,0.85,0.1,4.4,0.095,0.25,0.043367764054674865,0.2168388202733743
741,2.438347332235726E18,0.45,0.85,0.1,8.6,0.1,0.25,0.04490558391320364,0.2245279195660182
742,2.438347332235726E18,0.45,0.85,0.1,8.6,0.08,0.25,0.04490558391320364,0.2245279195660182
743,2.438347332235726E18,0.45,0.85,0.1,7.1,0.095,0.25,0.043506454238144705,0.21753227119072352
744,2.438347332235726E18,0.45,0.7,0.1,2.7,0.08,0.1,0.19187114423187687,0.9593557211593844
745,2.438347332235726E18,0.25,0.8,0.1,2.8,0.09,0.25,0.10692570260894448,0.5346285130447224
746,2.438347332235726E18,0.45,0.85,0.1,2.5,0.085,0.25,0.04328986650243391,0.21644933251216955
747,2.438347332235726E18,0.45,0.85,0.15,2.5,0.1,0.25,0.043678200175225085,0.21839100087612542
748,2.438347332235726E18,0.45,0.85,0.1,2.9,0.1,0.25,0.04291755553243994,0.21458777766219972
749,2.438347332235726E18,0.45,0.85,0.1,2.9,0.095,0.25,0.04291755553243994,0.21458777766219972
750,2.438347332235726E18,0.45,0.85,0.1,8.9,0.1,0.25,0.04637024865446468,0.2318512432723234
751,2.438347332235726E18,0.45,0.7,0.1,2.8,0.095,0.25,0.19774836111918948,0.9887418055959474
752,2.438347332235726E18,0.45,0.85,0.1,9.9,0.1,0.25,0.04962573831255667,0.24812869156278336
753,2.438347332235726E18,0.45,0.85,0.1,9.9,0.095,0.25,0.04962573831255667,0.24812869156278336
754,2.438347332235726E18,0.45,0.85,0.1,3.9,0.085,0.25,0.043367764054674865,0.2168388202733743
755,2.438347332235726E18,0.45,0.85,0.1,7.2,0.1,0.25,0.04378808580942028,0.2189404290471014
756,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.1,0.05421347876747817,0.2710673938373908
757,2.438347332235726E18,0.5,0.85,0.1,2.7,0.09,0.25,0.06605639761966664,0.3302819880983332
758,2.438347332235726E18,0.45,0.85,0.15,5.3,0.095,0.25,0.043931985347004744,0.21965992673502371
759,2.438347332235726E18,0.45,0.85,0.2,2.8,0.085,0.25,0.04355979488568525,0.21779897442842627
760,2.438347332235726E18,0.45,0.85,0.1,9.8,0.095,0.25,0.04962573831255667,0.24812869156278336
761,2.438347332235726E18,0.45,0.85,0.1,6.8,0.1,0.25,0.043506454238144705,0.21753227119072352
762,2.438347332235726E18,0.45,0.85,0.1,6.5,0.08,0.25,0.043374727291807504,0.2168736364590375
763,2.438347332235726E18,0.45,0.85,0.1,6.5,0.09,0.25,0.043374727291807504,0.2168736364590375
764,2.438347332235726E18,0.45,0.85,0.2,2.7,0.025,0.25,0.04404937019902407,0.22024685099512037
765,2.438347332235726E18,0.45,0.85,0.3,2.8,0.085,0.25,0.04443514905085655,0.22217574525428274
766,2.438347332235726E18,0.25,0.85,0.3,2.7,0.095,0.25,0.10264596264145118,0.5132298132072559
